scraped_at,sldc_ts,frequency,total_gen_mw,ncep_mw,cgs_mw,state_thermal_mw,major_hydro_mw,ipp_thermal_mw,other_hydro_mw,plant,capacity_mw,generation_mw
2026-05-03T17:49:16,03/05/2026 17:45,50.07,12721.0,1991.0,4769.0,3807.0,944.0,603.0,328.0,RTPS,1720.0,1115.0
2026-05-03T17:49:16,03/05/2026 17:45,50.07,12721.0,1991.0,4769.0,3807.0,944.0,603.0,328.0,BTPS,1700.0,1432.0
2026-05-03T17:49:16,03/05/2026 17:45,50.07,12721.0,1991.0,4769.0,3807.0,944.0,603.0,328.0,YTPS,1600.0,1260.0
2026-05-03T17:49:16,03/05/2026 17:45,50.07,12721.0,1991.0,4769.0,3807.0,944.0,603.0,328.0,SHARAVATHI,1035.0,444.0
2026-05-03T17:49:16,03/05/2026 17:45,50.07,12721.0,1991.0,4769.0,3807.0,944.0,603.0,328.0,NAGJHARI,900.0,296.0
2026-05-03T17:49:16,03/05/2026 17:45,50.07,12721.0,1991.0,4769.0,3807.0,944.0,603.0,328.0,VARAHI,460.0,204.0
2026-05-03T17:49:16,03/05/2026 17:45,50.07,12721.0,1991.0,4769.0,3807.0,944.0,603.0,328.0,KODSALLI,120.0,27.0
2026-05-03T17:49:16,03/05/2026 17:45,50.07,12721.0,1991.0,4769.0,3807.0,944.0,603.0,328.0,KADRA,150.0,0.0
2026-05-03T17:49:16,03/05/2026 17:45,50.07,12721.0,1991.0,4769.0,3807.0,944.0,603.0,328.0,GERUSOPPA,240.0,118.0
2026-05-03T17:49:16,03/05/2026 17:45,50.07,12721.0,1991.0,4769.0,3807.0,944.0,603.0,328.0,JOG,139.2,63.0
2026-05-03T17:49:16,03/05/2026 17:45,50.07,12721.0,1991.0,4769.0,3807.0,944.0,603.0,328.0,LPH,55.0,13.0
2026-05-03T17:49:16,03/05/2026 17:45,50.07,12721.0,1991.0,4769.0,3807.0,944.0,603.0,328.0,SUPA,100.0,75.0
2026-05-03T17:49:16,03/05/2026 17:45,50.07,12721.0,1991.0,4769.0,3807.0,944.0,603.0,328.0,SHIMSHA,17.2,4.0
2026-05-03T17:49:16,03/05/2026 17:45,50.07,12721.0,1991.0,4769.0,3807.0,944.0,603.0,328.0,SHIVASAMUDRA,42.0,18.0
2026-05-03T17:49:16,03/05/2026 17:45,50.07,12721.0,1991.0,4769.0,3807.0,944.0,603.0,328.0,MANIDAM,9.0,1.0
2026-05-03T17:49:16,03/05/2026 17:45,50.07,12721.0,1991.0,4769.0,3807.0,944.0,603.0,328.0,MUNRABAD,38.0,0.0
2026-05-03T17:49:16,03/05/2026 17:45,50.07,12721.0,1991.0,4769.0,3807.0,944.0,603.0,328.0,BHADRA,39.2,0.0
2026-05-03T17:49:16,03/05/2026 17:45,50.07,12721.0,1991.0,4769.0,3807.0,944.0,603.0,328.0,GHATAPRABHA,32.0,0.0
2026-05-03T17:49:16,03/05/2026 17:45,50.07,12721.0,1991.0,4769.0,3807.0,944.0,603.0,328.0,ALMATTI,290.0,9.0
2026-05-03T17:49:16,03/05/2026 17:45,50.07,12721.0,1991.0,4769.0,3807.0,944.0,603.0,328.0,JINDAL,2601200.0,248.0
2026-05-03T17:49:16,03/05/2026 17:45,50.07,12721.0,1991.0,4769.0,3807.0,944.0,603.0,328.0,UPCL,1200.0,603.0
2026-05-03T17:49:16,03/05/2026 17:45,50.07,12721.0,1991.0,4769.0,3807.0,944.0,603.0,328.0,YCCP,370.0,0.0
2026-05-03T18:11:25,03/05/2026 18:05,50.33,11044.0,1906.0,3475.0,3740.0,667.0,596.0,328.0,RTPS,1720.0,1098.0
2026-05-03T18:11:25,03/05/2026 18:05,50.33,11044.0,1906.0,3475.0,3740.0,667.0,596.0,328.0,BTPS,1700.0,1386.0
2026-05-03T18:11:25,03/05/2026 18:05,50.33,11044.0,1906.0,3475.0,3740.0,667.0,596.0,328.0,YTPS,1600.0,1256.0
2026-05-03T18:11:25,03/05/2026 18:05,50.33,11044.0,1906.0,3475.0,3740.0,667.0,596.0,328.0,SHARAVATHI,1035.0,341.0
2026-05-03T18:11:25,03/05/2026 18:05,50.33,11044.0,1906.0,3475.0,3740.0,667.0,596.0,328.0,NAGJHARI,900.0,294.0
2026-05-03T18:11:25,03/05/2026 18:05,50.33,11044.0,1906.0,3475.0,3740.0,667.0,596.0,328.0,VARAHI,460.0,32.0
2026-05-03T18:11:25,03/05/2026 18:05,50.33,11044.0,1906.0,3475.0,3740.0,667.0,596.0,328.0,KODSALLI,120.0,27.0
2026-05-03T18:11:25,03/05/2026 18:05,50.33,11044.0,1906.0,3475.0,3740.0,667.0,596.0,328.0,KADRA,150.0,0.0
2026-05-03T18:11:25,03/05/2026 18:05,50.33,11044.0,1906.0,3475.0,3740.0,667.0,596.0,328.0,GERUSOPPA,240.0,118.0
2026-05-03T18:11:25,03/05/2026 18:05,50.33,11044.0,1906.0,3475.0,3740.0,667.0,596.0,328.0,JOG,139.2,63.0
2026-05-03T18:11:25,03/05/2026 18:05,50.33,11044.0,1906.0,3475.0,3740.0,667.0,596.0,328.0,LPH,55.0,13.0
2026-05-03T18:11:25,03/05/2026 18:05,50.33,11044.0,1906.0,3475.0,3740.0,667.0,596.0,328.0,SUPA,100.0,74.0
2026-05-03T18:11:25,03/05/2026 18:05,50.33,11044.0,1906.0,3475.0,3740.0,667.0,596.0,328.0,SHIMSHA,17.2,4.0
2026-05-03T18:11:25,03/05/2026 18:05,50.33,11044.0,1906.0,3475.0,3740.0,667.0,596.0,328.0,SHIVASAMUDRA,42.0,18.0
2026-05-03T18:11:25,03/05/2026 18:05,50.33,11044.0,1906.0,3475.0,3740.0,667.0,596.0,328.0,MANIDAM,9.0,2.0
2026-05-03T18:11:25,03/05/2026 18:05,50.33,11044.0,1906.0,3475.0,3740.0,667.0,596.0,328.0,MUNRABAD,38.0,0.0
2026-05-03T18:11:25,03/05/2026 18:05,50.33,11044.0,1906.0,3475.0,3740.0,667.0,596.0,328.0,BHADRA,39.2,0.0
2026-05-03T18:11:25,03/05/2026 18:05,50.33,11044.0,1906.0,3475.0,3740.0,667.0,596.0,328.0,GHATAPRABHA,32.0,0.0
2026-05-03T18:11:25,03/05/2026 18:05,50.33,11044.0,1906.0,3475.0,3740.0,667.0,596.0,328.0,ALMATTI,290.0,9.0
2026-05-03T18:11:25,03/05/2026 18:05,50.33,11044.0,1906.0,3475.0,3740.0,667.0,596.0,328.0,JINDAL,2601200.0,241.0
2026-05-03T18:11:25,03/05/2026 18:05,50.33,11044.0,1906.0,3475.0,3740.0,667.0,596.0,328.0,UPCL,1200.0,596.0
2026-05-03T18:11:25,03/05/2026 18:05,50.33,11044.0,1906.0,3475.0,3740.0,667.0,596.0,328.0,YCCP,370.0,0.0
2026-05-03T18:21:54,03/05/2026 18:15,50.14,10906.0,1851.0,3770.0,3738.0,460.0,592.0,210.0,RTPS,1720.0,1086.0
2026-05-03T18:21:54,03/05/2026 18:15,50.14,10906.0,1851.0,3770.0,3738.0,460.0,592.0,210.0,BTPS,1700.0,1398.0
2026-05-03T18:21:54,03/05/2026 18:15,50.14,10906.0,1851.0,3770.0,3738.0,460.0,592.0,210.0,YTPS,1600.0,1254.0
2026-05-03T18:21:54,03/05/2026 18:15,50.14,10906.0,1851.0,3770.0,3738.0,460.0,592.0,210.0,SHARAVATHI,1035.0,328.0
2026-05-03T18:21:54,03/05/2026 18:15,50.14,10906.0,1851.0,3770.0,3738.0,460.0,592.0,210.0,NAGJHARI,900.0,99.0
2026-05-03T18:21:54,03/05/2026 18:15,50.14,10906.0,1851.0,3770.0,3738.0,460.0,592.0,210.0,VARAHI,460.0,33.0
2026-05-03T18:21:54,03/05/2026 18:15,50.14,10906.0,1851.0,3770.0,3738.0,460.0,592.0,210.0,KODSALLI,120.0,27.0
2026-05-03T18:21:54,03/05/2026 18:15,50.14,10906.0,1851.0,3770.0,3738.0,460.0,592.0,210.0,KADRA,150.0,0.0
2026-05-03T18:21:54,03/05/2026 18:15,50.14,10906.0,1851.0,3770.0,3738.0,460.0,592.0,210.0,GERUSOPPA,240.0,0.0
2026-05-03T18:21:54,03/05/2026 18:15,50.14,10906.0,1851.0,3770.0,3738.0,460.0,592.0,210.0,JOG,139.2,63.0
2026-05-03T18:21:54,03/05/2026 18:15,50.14,10906.0,1851.0,3770.0,3738.0,460.0,592.0,210.0,LPH,55.0,14.0
2026-05-03T18:21:54,03/05/2026 18:15,50.14,10906.0,1851.0,3770.0,3738.0,460.0,592.0,210.0,SUPA,100.0,74.0
2026-05-03T18:21:54,03/05/2026 18:15,50.14,10906.0,1851.0,3770.0,3738.0,460.0,592.0,210.0,SHIMSHA,17.2,4.0
2026-05-03T18:21:54,03/05/2026 18:15,50.14,10906.0,1851.0,3770.0,3738.0,460.0,592.0,210.0,SHIVASAMUDRA,42.0,18.0
2026-05-03T18:21:54,03/05/2026 18:15,50.14,10906.0,1851.0,3770.0,3738.0,460.0,592.0,210.0,MANIDAM,9.0,1.0
2026-05-03T18:21:54,03/05/2026 18:15,50.14,10906.0,1851.0,3770.0,3738.0,460.0,592.0,210.0,MUNRABAD,38.0,0.0
2026-05-03T18:21:54,03/05/2026 18:15,50.14,10906.0,1851.0,3770.0,3738.0,460.0,592.0,210.0,BHADRA,39.2,0.0
2026-05-03T18:21:54,03/05/2026 18:15,50.14,10906.0,1851.0,3770.0,3738.0,460.0,592.0,210.0,GHATAPRABHA,32.0,0.0
2026-05-03T18:21:54,03/05/2026 18:15,50.14,10906.0,1851.0,3770.0,3738.0,460.0,592.0,210.0,ALMATTI,290.0,9.0
2026-05-03T18:21:54,03/05/2026 18:15,50.14,10906.0,1851.0,3770.0,3738.0,460.0,592.0,210.0,JINDAL,2601200.0,309.0
2026-05-03T18:21:54,03/05/2026 18:15,50.14,10906.0,1851.0,3770.0,3738.0,460.0,592.0,210.0,UPCL,1200.0,592.0
2026-05-03T18:21:54,03/05/2026 18:15,50.14,10906.0,1851.0,3770.0,3738.0,460.0,592.0,210.0,YCCP,370.0,0.0
2026-05-03T18:27:08,03/05/2026 18:20,50.11,10798.0,1826.0,3713.0,3679.0,462.0,593.0,211.0,RTPS,1720.0,1044.0
2026-05-03T18:27:08,03/05/2026 18:20,50.11,10798.0,1826.0,3713.0,3679.0,462.0,593.0,211.0,BTPS,1700.0,1383.0
2026-05-03T18:27:08,03/05/2026 18:20,50.11,10798.0,1826.0,3713.0,3679.0,462.0,593.0,211.0,YTPS,1600.0,1252.0
2026-05-03T18:27:08,03/05/2026 18:20,50.11,10798.0,1826.0,3713.0,3679.0,462.0,593.0,211.0,SHARAVATHI,1035.0,343.0
2026-05-03T18:27:08,03/05/2026 18:20,50.11,10798.0,1826.0,3713.0,3679.0,462.0,593.0,211.0,NAGJHARI,900.0,85.0
2026-05-03T18:27:08,03/05/2026 18:20,50.11,10798.0,1826.0,3713.0,3679.0,462.0,593.0,211.0,VARAHI,460.0,34.0
2026-05-03T18:27:08,03/05/2026 18:20,50.11,10798.0,1826.0,3713.0,3679.0,462.0,593.0,211.0,KODSALLI,120.0,28.0
2026-05-03T18:27:08,03/05/2026 18:20,50.11,10798.0,1826.0,3713.0,3679.0,462.0,593.0,211.0,KADRA,150.0,0.0
2026-05-03T18:27:08,03/05/2026 18:20,50.11,10798.0,1826.0,3713.0,3679.0,462.0,593.0,211.0,GERUSOPPA,240.0,0.0
2026-05-03T18:27:08,03/05/2026 18:20,50.11,10798.0,1826.0,3713.0,3679.0,462.0,593.0,211.0,JOG,139.2,63.0
2026-05-03T18:27:08,03/05/2026 18:20,50.11,10798.0,1826.0,3713.0,3679.0,462.0,593.0,211.0,LPH,55.0,13.0
2026-05-03T18:27:08,03/05/2026 18:20,50.11,10798.0,1826.0,3713.0,3679.0,462.0,593.0,211.0,SUPA,100.0,74.0
2026-05-03T18:27:08,03/05/2026 18:20,50.11,10798.0,1826.0,3713.0,3679.0,462.0,593.0,211.0,SHIMSHA,17.2,4.0
2026-05-03T18:27:08,03/05/2026 18:20,50.11,10798.0,1826.0,3713.0,3679.0,462.0,593.0,211.0,SHIVASAMUDRA,42.0,18.0
2026-05-03T18:27:08,03/05/2026 18:20,50.11,10798.0,1826.0,3713.0,3679.0,462.0,593.0,211.0,MANIDAM,9.0,2.0
2026-05-03T18:27:08,03/05/2026 18:20,50.11,10798.0,1826.0,3713.0,3679.0,462.0,593.0,211.0,MUNRABAD,38.0,0.0
2026-05-03T18:27:08,03/05/2026 18:20,50.11,10798.0,1826.0,3713.0,3679.0,462.0,593.0,211.0,BHADRA,39.2,0.0
2026-05-03T18:27:08,03/05/2026 18:20,50.11,10798.0,1826.0,3713.0,3679.0,462.0,593.0,211.0,GHATAPRABHA,32.0,0.0
2026-05-03T18:27:08,03/05/2026 18:20,50.11,10798.0,1826.0,3713.0,3679.0,462.0,593.0,211.0,ALMATTI,290.0,9.0
2026-05-03T18:27:08,03/05/2026 18:20,50.11,10798.0,1826.0,3713.0,3679.0,462.0,593.0,211.0,JINDAL,2601200.0,353.0
2026-05-03T18:27:08,03/05/2026 18:20,50.11,10798.0,1826.0,3713.0,3679.0,462.0,593.0,211.0,UPCL,1200.0,593.0
2026-05-03T18:27:08,03/05/2026 18:20,50.11,10798.0,1826.0,3713.0,3679.0,462.0,593.0,211.0,YCCP,370.0,0.0
2026-05-03T18:29:57,03/05/2026 18:25,50.05,10977.0,1871.0,3944.0,3639.0,472.0,591.0,210.0,RTPS,1720.0,989.0
2026-05-03T18:29:57,03/05/2026 18:25,50.05,10977.0,1871.0,3944.0,3639.0,472.0,591.0,210.0,BTPS,1700.0,1403.0
2026-05-03T18:29:57,03/05/2026 18:25,50.05,10977.0,1871.0,3944.0,3639.0,472.0,591.0,210.0,YTPS,1600.0,1247.0
2026-05-03T18:29:57,03/05/2026 18:25,50.05,10977.0,1871.0,3944.0,3639.0,472.0,591.0,210.0,SHARAVATHI,1035.0,341.0
2026-05-03T18:29:57,03/05/2026 18:25,50.05,10977.0,1871.0,3944.0,3639.0,472.0,591.0,210.0,NAGJHARI,900.0,95.0
2026-05-03T18:29:57,03/05/2026 18:25,50.05,10977.0,1871.0,3944.0,3639.0,472.0,591.0,210.0,VARAHI,460.0,36.0
2026-05-03T18:29:57,03/05/2026 18:25,50.05,10977.0,1871.0,3944.0,3639.0,472.0,591.0,210.0,KODSALLI,120.0,27.0
2026-05-03T18:29:57,03/05/2026 18:25,50.05,10977.0,1871.0,3944.0,3639.0,472.0,591.0,210.0,KADRA,150.0,0.0
2026-05-03T18:29:57,03/05/2026 18:25,50.05,10977.0,1871.0,3944.0,3639.0,472.0,591.0,210.0,GERUSOPPA,240.0,0.0
2026-05-03T18:29:57,03/05/2026 18:25,50.05,10977.0,1871.0,3944.0,3639.0,472.0,591.0,210.0,JOG,139.2,63.0
2026-05-03T18:29:57,03/05/2026 18:25,50.05,10977.0,1871.0,3944.0,3639.0,472.0,591.0,210.0,LPH,55.0,13.0
2026-05-03T18:29:57,03/05/2026 18:25,50.05,10977.0,1871.0,3944.0,3639.0,472.0,591.0,210.0,SUPA,100.0,74.0
2026-05-03T18:29:57,03/05/2026 18:25,50.05,10977.0,1871.0,3944.0,3639.0,472.0,591.0,210.0,SHIMSHA,17.2,4.0
2026-05-03T18:29:57,03/05/2026 18:25,50.05,10977.0,1871.0,3944.0,3639.0,472.0,591.0,210.0,SHIVASAMUDRA,42.0,18.0
2026-05-03T18:29:57,03/05/2026 18:25,50.05,10977.0,1871.0,3944.0,3639.0,472.0,591.0,210.0,MANIDAM,9.0,2.0
2026-05-03T18:29:57,03/05/2026 18:25,50.05,10977.0,1871.0,3944.0,3639.0,472.0,591.0,210.0,MUNRABAD,38.0,0.0
2026-05-03T18:29:57,03/05/2026 18:25,50.05,10977.0,1871.0,3944.0,3639.0,472.0,591.0,210.0,BHADRA,39.2,0.0
2026-05-03T18:29:57,03/05/2026 18:25,50.05,10977.0,1871.0,3944.0,3639.0,472.0,591.0,210.0,GHATAPRABHA,32.0,0.0
2026-05-03T18:29:57,03/05/2026 18:25,50.05,10977.0,1871.0,3944.0,3639.0,472.0,591.0,210.0,ALMATTI,290.0,9.0
2026-05-03T18:29:57,03/05/2026 18:25,50.05,10977.0,1871.0,3944.0,3639.0,472.0,591.0,210.0,JINDAL,2601200.0,263.0
2026-05-03T18:29:57,03/05/2026 18:25,50.05,10977.0,1871.0,3944.0,3639.0,472.0,591.0,210.0,UPCL,1200.0,591.0
2026-05-03T18:29:57,03/05/2026 18:25,50.05,10977.0,1871.0,3944.0,3639.0,472.0,591.0,210.0,YCCP,370.0,0.0
2026-05-03T18:39:06,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,RTPS,1720.0,933.0
2026-05-03T18:39:06,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,BTPS,1700.0,1410.0
2026-05-03T18:39:06,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,YTPS,1600.0,1255.0
2026-05-03T18:39:06,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,SHARAVATHI,1035.0,340.0
2026-05-03T18:39:06,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,NAGJHARI,900.0,89.0
2026-05-03T18:39:06,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,VARAHI,460.0,33.0
2026-05-03T18:39:06,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,KODSALLI,120.0,27.0
2026-05-03T18:39:06,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,KADRA,150.0,0.0
2026-05-03T18:39:06,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,GERUSOPPA,240.0,0.0
2026-05-03T18:39:06,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,JOG,139.2,63.0
2026-05-03T18:39:06,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,LPH,55.0,13.0
2026-05-03T18:39:06,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,SUPA,100.0,74.0
2026-05-03T18:39:06,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,SHIMSHA,17.2,4.0
2026-05-03T18:39:06,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,SHIVASAMUDRA,42.0,18.0
2026-05-03T18:39:06,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,MANIDAM,9.0,2.0
2026-05-03T18:39:06,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,MUNRABAD,38.0,0.0
2026-05-03T18:39:06,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,BHADRA,39.2,0.0
2026-05-03T18:39:06,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,GHATAPRABHA,32.0,0.0
2026-05-03T18:39:06,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,ALMATTI,290.0,9.0
2026-05-03T18:39:06,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,JINDAL,2601200.0,263.0
2026-05-03T18:39:06,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,UPCL,1200.0,591.0
2026-05-03T18:39:06,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,YCCP,370.0,0.0
2026-05-03T18:39:16,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,RTPS,1720.0,933.0
2026-05-03T18:39:16,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,BTPS,1700.0,1410.0
2026-05-03T18:39:16,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,YTPS,1600.0,1255.0
2026-05-03T18:39:16,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,SHARAVATHI,1035.0,340.0
2026-05-03T18:39:16,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,NAGJHARI,900.0,89.0
2026-05-03T18:39:16,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,VARAHI,460.0,33.0
2026-05-03T18:39:16,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,KODSALLI,120.0,27.0
2026-05-03T18:39:16,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,KADRA,150.0,0.0
2026-05-03T18:39:16,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,GERUSOPPA,240.0,0.0
2026-05-03T18:39:16,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,JOG,139.2,63.0
2026-05-03T18:39:16,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,LPH,55.0,13.0
2026-05-03T18:39:16,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,SUPA,100.0,74.0
2026-05-03T18:39:16,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,SHIMSHA,17.2,4.0
2026-05-03T18:39:16,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,SHIVASAMUDRA,42.0,18.0
2026-05-03T18:39:16,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,MANIDAM,9.0,2.0
2026-05-03T18:39:16,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,MUNRABAD,38.0,0.0
2026-05-03T18:39:16,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,BHADRA,39.2,0.0
2026-05-03T18:39:16,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,GHATAPRABHA,32.0,0.0
2026-05-03T18:39:16,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,ALMATTI,290.0,9.0
2026-05-03T18:39:16,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,JINDAL,2601200.0,263.0
2026-05-03T18:39:16,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,UPCL,1200.0,591.0
2026-05-03T18:39:16,03/05/2026 18:35,50.07,11143.0,1907.0,4144.0,3598.0,462.0,591.0,210.0,YCCP,370.0,0.0
2026-05-04T08:59:42,04/05/2026 08:55,50.17,15805.0,3521.0,6592.0,3225.0,982.0,599.0,676.0,RTPS,1720.0,919.0
2026-05-04T08:59:42,04/05/2026 08:55,50.17,15805.0,3521.0,6592.0,3225.0,982.0,599.0,676.0,BTPS,1700.0,1160.0
2026-05-04T08:59:42,04/05/2026 08:55,50.17,15805.0,3521.0,6592.0,3225.0,982.0,599.0,676.0,YTPS,1600.0,1146.0
2026-05-04T08:59:42,04/05/2026 08:55,50.17,15805.0,3521.0,6592.0,3225.0,982.0,599.0,676.0,SHARAVATHI,1035.0,424.0
2026-05-04T08:59:42,04/05/2026 08:55,50.17,15805.0,3521.0,6592.0,3225.0,982.0,599.0,676.0,NAGJHARI,900.0,501.0
2026-05-04T08:59:42,04/05/2026 08:55,50.17,15805.0,3521.0,6592.0,3225.0,982.0,599.0,676.0,VARAHI,460.0,57.0
2026-05-04T08:59:42,04/05/2026 08:55,50.17,15805.0,3521.0,6592.0,3225.0,982.0,599.0,676.0,KODSALLI,120.0,117.0
2026-05-04T08:59:42,04/05/2026 08:55,50.17,15805.0,3521.0,6592.0,3225.0,982.0,599.0,676.0,KADRA,150.0,147.0
2026-05-04T08:59:42,04/05/2026 08:55,50.17,15805.0,3521.0,6592.0,3225.0,982.0,599.0,676.0,GERUSOPPA,240.0,228.0
2026-05-04T08:59:42,04/05/2026 08:55,50.17,15805.0,3521.0,6592.0,3225.0,982.0,599.0,676.0,JOG,139.2,63.0
2026-05-04T08:59:42,04/05/2026 08:55,50.17,15805.0,3521.0,6592.0,3225.0,982.0,599.0,676.0,LPH,55.0,13.0
2026-05-04T08:59:42,04/05/2026 08:55,50.17,15805.0,3521.0,6592.0,3225.0,982.0,599.0,676.0,SUPA,100.0,74.0
2026-05-04T08:59:42,04/05/2026 08:55,50.17,15805.0,3521.0,6592.0,3225.0,982.0,599.0,676.0,SHIMSHA,17.2,5.0
2026-05-04T08:59:42,04/05/2026 08:55,50.17,15805.0,3521.0,6592.0,3225.0,982.0,599.0,676.0,SHIVASAMUDRA,42.0,18.0
2026-05-04T08:59:42,04/05/2026 08:55,50.17,15805.0,3521.0,6592.0,3225.0,982.0,599.0,676.0,MANIDAM,9.0,2.0
2026-05-04T08:59:42,04/05/2026 08:55,50.17,15805.0,3521.0,6592.0,3225.0,982.0,599.0,676.0,MUNRABAD,38.0,0.0
2026-05-04T08:59:42,04/05/2026 08:55,50.17,15805.0,3521.0,6592.0,3225.0,982.0,599.0,676.0,BHADRA,39.2,0.0
2026-05-04T08:59:42,04/05/2026 08:55,50.17,15805.0,3521.0,6592.0,3225.0,982.0,599.0,676.0,GHATAPRABHA,32.0,0.0
2026-05-04T08:59:42,04/05/2026 08:55,50.17,15805.0,3521.0,6592.0,3225.0,982.0,599.0,676.0,ALMATTI,290.0,9.0
2026-05-04T08:59:42,04/05/2026 08:55,50.17,15805.0,3521.0,6592.0,3225.0,982.0,599.0,676.0,JINDAL,2601200.0,205.0
2026-05-04T08:59:42,04/05/2026 08:55,50.17,15805.0,3521.0,6592.0,3225.0,982.0,599.0,676.0,UPCL,1200.0,599.0
2026-05-04T08:59:42,04/05/2026 08:55,50.17,15805.0,3521.0,6592.0,3225.0,982.0,599.0,676.0,YCCP,370.0,0.0
2026-05-04T09:34:43,04/05/2026 09:30,50.07,16687.0,4107.0,6530.0,3195.0,1344.0,587.0,618.0,RTPS,1720.0,916.0
2026-05-04T09:34:43,04/05/2026 09:30,50.07,16687.0,4107.0,6530.0,3195.0,1344.0,587.0,618.0,BTPS,1700.0,1140.0
2026-05-04T09:34:43,04/05/2026 09:30,50.07,16687.0,4107.0,6530.0,3195.0,1344.0,587.0,618.0,YTPS,1600.0,1139.0
2026-05-04T09:34:43,04/05/2026 09:30,50.07,16687.0,4107.0,6530.0,3195.0,1344.0,587.0,618.0,SHARAVATHI,1035.0,517.0
2026-05-04T09:34:43,04/05/2026 09:30,50.07,16687.0,4107.0,6530.0,3195.0,1344.0,587.0,618.0,NAGJHARI,900.0,594.0
2026-05-04T09:34:43,04/05/2026 09:30,50.07,16687.0,4107.0,6530.0,3195.0,1344.0,587.0,618.0,VARAHI,460.0,233.0
2026-05-04T09:34:43,04/05/2026 09:30,50.07,16687.0,4107.0,6530.0,3195.0,1344.0,587.0,618.0,KODSALLI,120.0,117.0
2026-05-04T09:34:43,04/05/2026 09:30,50.07,16687.0,4107.0,6530.0,3195.0,1344.0,587.0,618.0,KADRA,150.0,146.0
2026-05-04T09:34:43,04/05/2026 09:30,50.07,16687.0,4107.0,6530.0,3195.0,1344.0,587.0,618.0,GERUSOPPA,240.0,172.0
